,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
2653,85782140,301333.XSHE,46.7723,9.839,3.2028,7.5754,52.8337,6000.0,48.083999999999996,1500.0,12.020999999999999,2022-08-16,48.4537
2654,85784415,301336.XSHE,47.4476,50.7461,4.1455,6.9575,23.3524,4000.0,31.6,1000.0,7.9,2022-08-16,46.1616
2655,85781636,301338.XSHE,58.8972,70.426,4.7284,7.659,63.7483,7600.0,60.952,1665.7133,13.359000000000002,2022-08-16,54.3763
2656,85784342,600000.XSHG,3.9566,0.061,0.3668,1.0977,-2.0827,2935217.25,2110.4214,2935217.25,2110.4214,2022-08-16,3.9817
2657,85780664,600004.XSHG,-93.7258,0.5923,1.7163,5.9782,-44.1864,236671.8281,312.8802,236671.8281,312.8802,2022-08-16,-77.0932
2658,85780534,600006.XSHG,62.9605,1.5634,1.704,0.9016,11.4175,200000.0,136.8,200000.0,136.8,2022-08-16,36.7992
2659,85780552,600007.XSHG,13.7268,0.153,1.7433,3.963,11.440999999999999,100728.25,144.6458,100728.25,144.6458,2022-08-16,14.1284
2660,85784369,600008.XSHG,9.1607,0.4866,1.2813,0.929,-19.0695,734059.0625,209.9409,734059.0625,209.9409,2022-08-16,9.1779
2661,85784129,600009.XSHG,-75.5387,0.6271,2.9199,36.3796,-39.7895,236089.7812,1346.8922,109347.6406,623.8283,2022-08-16,-78.7224
2662,85779792,600010.XSHG,40.5298,1.0653,1.8221,1.1235,-5058.333,4558503.5,998.3122,3167721.25,693.7309,2022-08-16,34.8275
2663,85783134,600011.XSHG,-6.3861,0.9741,2.1154,0.5003,70.6988,1569809.375,1131.8325,1099771.0,792.9349,2022-08-16,-11.0268
2664,85784179,600012.XSHG,7.2562,0.2673,1.0007,2.845,4.6465,165861.0,111.6245,116560.0,78.4449,2022-08-16,7.372000000000001
2665,85780724,600015.XSHG,3.2964,0.1191,0.3307,0.8152,2.0067,1538722.375,784.7484,1282268.625,653.957,2022-08-16,3.3344
2666,85780266,600016.XSHG,4.7644,0.0697,0.3251,0.9788,1.1561,4378242.0,1589.3018,3546212.25,1287.2751,2022-08-16,4.6226
2667,85781350,600017.XSHG,11.5451,0.7106,0.687,1.3375,34.0439,307565.375,90.7318,307565.375,90.7318,2022-08-16,12.3117
2668,85783702,600018.XSHG,7.367999999999999,0.0616,1.2577,3.2525,53.733999999999995,2328414.5,1268.9858,2317367.5,1262.9653,2022-08-16,8.6431
2669,85780816,600019.XSHG,5.4251,0.1627,0.6308,0.3239,26.7022,2226841.25,1193.5869,2183808.25,1170.5212,2022-08-16,5.0507
2670,85783829,600020.XSHG,15.6153,0.2657,0.6247,1.0127,29.8447,224737.1875,67.8706,224737.1875,67.8706,2022-08-16,9.1289
2671,85781958,600021.XSHG,-12.8944,1.2464,1.6865,0.835,-19.1603,281674.375,265.6189,261716.4219,246.7986,2022-08-16,-14.0292
2672,85784273,600022.XSHG,14.8502,0.3908,0.8154,0.1648,-10.2817,1094655.0,178.4288,1094655.0,178.4288,2022-08-16,14.5279
2673,85784359,600023.XSHG,-38.3227,0.2154,0.7629,0.6553,-13.3589,1360069.0,490.9849,1360069.0,490.9849,2022-08-16,-57.4103
2674,85783936,600025.XSHG,18.3193,0.1143,1.9709999999999999,5.9598,212.54,1800000.0,1279.8,1800000.0,1279.8,2022-08-16,21.9236
2675,85783959,600026.XSHG,-13.0242,3.8289,2.4063,5.2627,-164.1376,477077.625,689.3772,287305.7188,415.1568,2022-08-16,-13.8557
2676,85782056,600027.XSHG,-9.2369,1.3757,1.3872,0.5001,-197.5672,986985.8125,516.1936,814574.3125,426.0224,2022-08-16,-10.3959
2677,85782917,600028.XSHG,6.5934,0.0567,0.6523,0.1699,-29.1789,12107121.0,4988.1338,9555777.0,3936.9802,2022-08-16,7.005
2678,85783822,600029.XSHG,-8.5672,0.2582,1.7092,1.0591,-20.3599,1731731.625,1078.8688,1021988.4375,636.6988,2022-08-16,-8.9141
2679,85782544,600030.XSHG,12.7579,0.3265,1.2818,3.9223,2.3032,1482054.625,2955.217,1136668.375,2266.5166,2022-08-16,12.7934
2680,85781152,600031.XSHG,17.4381,0.3953,2.2941,1.5057,70.5305,849328.625,1409.8855,849328.625,1409.8855,2022-08-16,11.7165
2681,85783849,600032.XSHG,47.1234,7.4270000000000005,3.6686,8.5256,15.224,208000.0,294.32,20800.0,29.432,2022-08-16,64.6916
2682,85782933,600033.XSHG,9.4354,0.3065,0.7512,2.641,-88.4312,274440.0,77.6665,274440.0,77.6665,2022-08-16,9.3662
2683,85783523,600035.XSHG,7.5285,0.9699,0.7914,1.7336,29.7323,161011.5938,55.549,161011.5938,55.549,2022-08-16,7.5046
2684,85784334,600036.XSHG,6.9008,0.2323,1.1635,2.5265,26.9764,2521984.5,8552.0498,2062894.5,6995.2749,2022-08-16,7.1313
2685,85783966,600037.XSHG,37.185,0.4998,0.9109999999999999,4.6357,24.0682,139177.7812,117.1877,139177.7812,117.1877,2022-08-16,56.1077
2686,85782996,600038.XSHG,38.6521,2.1696,3.1352,1.4542,-46.8149,58947.6719,293.972,58947.6719,293.972,2022-08-16,32.191
2687,85784011,600039.XSHG,8.2969,0.249,1.8503,0.5515,54.4327,480494.375,493.9482,471182.1875,484.3753,2022-08-16,8.8488
2688,85781267,600048.XSHG,6.7705,0.4307,0.9439,0.6155,93.6288,1197044.375,1882.9507,1197044.375,1882.9507,2022-08-16,6.8751
2689,85783529,600050.XSHG,15.5299,0.1992,0.7124,0.3225,4.949,3096609.5,1096.1998,3096241.25,1096.0695,2022-08-16,17.3849
2690,85780802,600051.XSHG,10.0589,1.2990000000000002,0.7023,0.6042,-13.6829,31088.0,21.7616,31088.0,21.7616,2022-08-16,8.725
2691,85783587,600052.XSHG,-70.9831,1.6608,1.3449,17.4332,3.5716,84419.4766,44.5735,84419.4766,44.5735,2022-08-16,-111.4278
2692,85782718,600053.XSHG,88.6394,0.5302,2.6910000000000003,27.64,1487.4512,43354.0781,74.9159,43354.0781,74.9159,2022-08-16,120.6343
2693,85781997,600054.XSHG,-880.2177,0.7084,1.7715,8.3457,61.1763,72937.9453,73.2297,51330.0,51.5353,2022-08-16,168.4566
2694,85784211,600055.XSHG,111.0618,3.8227,4.0121,15.6552,7.0955,70306.1094,176.398,54081.6211,135.6908,2022-08-16,96.2908
2695,85780122,600056.XSHG,29.7376,1.4235,1.9616,0.5589999999999999,1440.8645,149587.9688,202.2429,149535.1406,202.1715,2022-08-16,31.2558
2696,85780322,600057.XSHG,8.5389,0.5545,1.5399,0.0399,20.9505,225409.4062,194.0775,213595.1875,183.9055,2022-08-16,8.984
2697,85783970,600058.XSHG,19.9726,0.8692,2.1624,0.1198,-21.1527,107191.0703,103.225,107191.0703,103.225,2022-08-16,21.552
2698,85780198,600059.XSHG,43.9904,0.746,1.6541,5.5709,-30.4588,91154.2422,88.9665,91154.2422,88.9665,2022-08-16,44.3789
2699,85782706,600060.XSHG,13.2262,0.3884,0.9986,0.35,18.7914,130826.125,163.1402,128908.125,160.7484,2022-08-16,14.3386
2700,85781073,600061.XSHG,10.6097,0.1586,0.8852,2.319,4.3581,642530.4375,400.939,642530.4375,400.939,2022-08-16,8.3654
2701,85781314,600062.XSHG,21.7907,2.4776,2.2613,2.3191,475.4502,104323.7734,213.8637,102563.1406,210.2544,2022-08-16,22.8564
2702,85782466,600063.XSHG,14.3676,7.1139,3.0235,2.2437,150.3978,192589.4688,210.1151,192589.4688,210.1151,2022-08-16,21.3939
2703,85781279,600064.XSHG,4.8317,0.5376,0.7978,3.5009,261.91900000000004,173033.9688,119.2204,173033.9688,119.2204,2022-08-16,5.0688
2704,85782441,600066.XSHG,29.3795,1.4680000000000002,1.3012,0.7734,-11.8103,221393.9219,178.8863,221393.9219,178.8863,2022-08-16,29.1448
2705,85779812,600067.XSHG,-5.3046,2.478,0.7354,0.518,10.9658,139166.875,51.3526,139166.875,51.3526,2022-08-16,-5.2601
2706,85783357,600070.XSHG,-4.6186,2.4667,1.7121,2.9429,-17.6287,51607.5977,30.3969,50672.0742,29.8459,2022-08-16,-5.3789
2707,85782649,600071.XSHG,-1308.306,7.9842,12.9651,3.8123,-41.9138,28157.3887,66.733,28157.3887,66.733,2022-08-16,629.5841
